"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Prosthetic Injector","one","Near Mint","English","","","2024-12-04 01:53:19.617000","239","False","False",""
"2","2","Protect // Serve","dgm","Near Mint","English","","","2025-10-16 22:10:32.747000","131","False","False",""
"1","1","Protection Magic","fic","Near Mint","English","","","2025-10-15 03:18:49.287000","24","False","False",""
"2","2","Protection of the Hekma","akh","Near Mint","English","","","2025-10-15 03:19:11.883000","23","False","False",""
"1","1","Protector of Gondor","ltr","Near Mint","English","","","2024-12-17 00:05:21.007000","25","False","False",""
"1","1","Proteus Staff","mb2","Near Mint","English","","","2025-10-09 03:10:38.030000","140","False","False",""
"1","1","Proven Combatant","hou","Near Mint","English","","","2024-12-05 04:04:17.427000","42","False","False",""
"9","9","Provoke","sth","Near Mint","English","","","2025-10-10 19:15:12.310000","113","False","False",""
"1","1","Provoke the Trolls","scd","Near Mint","English","","","2025-10-11 19:41:02.093000","153","False","False",""
"2","2","Provoke the Trolls","khm","Near Mint","English","","","2025-10-11 19:40:58.783000","144","False","False",""
"1","1","Prowler, Clawed Thief","spm","Near Mint","English","foil","","2025-10-12 01:36:01.907000","138","False","False",""
"1","1","Prowler, Misguided Mentor","spe","Near Mint","English","foil","","2025-10-12 00:58:51.243000","17","False","False",""
"2","2","Prowler's Helm","ths","Near Mint","English","","","2025-10-05 03:04:32.373000","219","False","False",""
"4","4","Prowling Felidar","znr","Near Mint","English","","","2025-10-15 03:20:13.933000","34","False","False",""
"1","1","Prowling Felidar","znr","Near Mint","English","","","2025-10-15 03:19:48.023000","294","False","False",""
"1","1","Prowling Felidar","znr","Near Mint","English","foil","","2024-12-07 00:25:11.333000","294","False","False",""
"1","1","Prowling Geistcatcher","mic","Near Mint","English","","","2024-12-21 22:45:10.243000","59","False","False",""
"5","5","Psionic Snoop","snc","Near Mint","English","","","2025-10-09 03:11:01.223000","53","False","False",""
"1","1","Psychic Pickpocket","snc","Near Mint","English","","","2024-11-23 20:35:01.733000","54","False","False",""
"4","4","Psychic Strike","gtc","Near Mint","English","","","2025-10-15 18:15:11.093000","189","False","False",""
"2","2","Psychic Whorl","blb","Near Mint","English","foil","","2025-10-07 05:14:21.713000","105","False","False",""
"1","1","Pterodon Knight","xln","Near Mint","English","","","2024-12-07 00:25:28.720000","28","False","False",""
"1","1","Public Enemy","snc","Near Mint","English","","","2024-11-23 20:39:05.210000","55","False","False",""
"1","1","Public Execution","plst","Near Mint","English","","","2025-10-07 05:14:41.437000","M13-105","False","False",""
"1","1","Public Thoroughfare","mkm","Near Mint","English","foil","","2025-10-05 03:04:42.490000","265","False","False",""
"1","1","Public Thoroughfare","mkm","Near Mint","English","","","2025-10-05 03:04:54.723000","265","False","False",""
"1","1","Pugnacious Pugilist","snc","Near Mint","English","","","2025-10-11 19:41:14.800000","117","False","False",""
"1","1","Pugnacious Pugilist","snc","Near Mint","English","foil","","2024-11-23 19:36:21.337000","117","False","False",""
"1","1","Pull from Tomorrow","blc","Near Mint","English","","","2025-09-23 04:30:02.820000","172","False","False",""
"1","1","Pull from Tomorrow","fic","Near Mint","English","","","2025-10-09 03:12:24.100000","269","False","False",""
"1","1","Pull Through the Weft","eoe","Near Mint","English","","","2025-08-18 23:37:38.453000","202","False","False",""
"1","1","Pulsar Squadron Ace","eoe","Near Mint","English","","","2025-10-15 03:21:12.087000","28","False","False",""
"1","1","Pulsar Squadron Ace","eoe","Near Mint","English","foil","","2025-10-15 03:20:57.997000","28","False","False",""
"2","2","Pulse of Murasa","ogw","Near Mint","English","","","2025-10-10 19:15:44.173000","141","False","False",""
"4","4","Pulse of the Dross","dst","Near Mint","English","","","2025-10-07 05:15:43.130000","50","False","False",""
"1","1","Pulse Tracker","wwk","Near Mint","English","","","2024-12-04 19:32:51.010000","62","False","False",""
"1","1","Pumpkin Bombardment","spm","Near Mint","English","foil","","2025-10-12 01:39:13.453000","139","False","False",""
"8","8","Punish the Enemy","dgm","Near Mint","English","","","2025-10-11 19:41:39.453000","35","False","False",""
"2","2","Puppet Strings","tmp","Near Mint","English","","","2025-10-05 03:05:23.770000","304","False","False",""
"4","4","Puppeteer","ody","Near Mint","English","","","2025-10-09 03:12:42.823000","97","False","False",""
"1","1","PuPu UFO","fin","Near Mint","English","","","2025-10-05 03:05:32.437000","266","False","False",""
"1","1","Puresight Merrow","shm","Near Mint","English","","","2024-12-04 06:06:06.607000","146","False","False",""
"1","1","Puresteel Paladin","fic","Near Mint","English","","","2025-10-15 03:21:23.747000","250","False","False",""
"6","6","Purge the Profane","gtc","Near Mint","English","","","2025-10-16 00:26:56.890000","190","False","False",""
"1","1","Purge the Profane","gtc","Near Mint","English","foil","","2024-12-04 02:59:22.490000","190","False","False",""
"1","1","Purifying Dragon","mid","Near Mint","English","foil","","2024-12-21 22:45:10.243000","155","False","False",""
"1","1","Purifying Dragon","plst","Near Mint","English","","","2025-10-11 19:42:16.093000","MID-155","False","False",""
"1","1","Purphoros, Bronze-Blooded","thb","Near Mint","English","","","2024-12-08 00:06:45.520000","265","False","False",""
"1","1","Purphoros's Emissary","ths","Near Mint","English","foil","","2024-12-06 16:26:07.297000","136","False","False",""
"1","1","Pursue Glory","akh","Near Mint","English","","","2024-12-06 18:27:01.883000","147","False","False",""
"1","1","Push the Limit","dft","Near Mint","English","","","2025-10-11 19:42:47.123000","143","False","False",""
"1","1","Putrefy","dsc","Near Mint","English","","","2024-12-04 04:20:25.093000","90","False","False",""
"4","4","Putrefy","dgm","Near Mint","English","","","2025-10-15 20:08:16.197000","93","False","False",""
"1","1","Putrid Warrior","apc","Near Mint","English","","","2025-10-16 00:27:30.717000","117","False","False",""
"1","1","Pygmy Allosaurus","ice","Near Mint","English","","","2024-12-05 23:56:39.670000","257","False","False",""
"1","1","Pygmy Kavu","pls","Near Mint","English","","","2024-11-29 23:45:52.473000","88","False","False",""
"2","2","Pygmy Troll","exo","Near Mint","English","","","2025-10-10 19:16:09.317000","118","False","False",""
"2","2","Pyknite","ice","Near Mint","English","","","2025-10-10 19:16:31.343000","258","False","False",""
"1","1","Pyre Hound","soi","Near Mint","English","","","2024-12-06 15:19:28.400000","174","False","False",""
"2","2","Pyre Spawn","vow","Near Mint","English","foil","","2025-10-11 19:43:45.017000","173","False","False",""
"3","3","Pyreheart Wolf","dka","Near Mint","English","","","2025-10-11 19:43:55.167000","101","False","False",""
"1","1","Pyre-Sledge Arsonist","snc","Near Mint","English","","","2024-11-23 19:36:59.050000","118","False","False",""
"1","1","Pyre-Sledge Arsonist","j22","Near Mint","English","","","2025-10-11 19:44:23.537000","582","False","False",""
"2","2","Pyrewild Shaman","dgm","Near Mint","English","","","2025-10-11 19:44:41.213000","36","False","False",""
"3","3","Pyroblast","ice","Near Mint","English","","","2025-10-11 19:45:09.353000","213","False","False",""
"1","1","Pyroclasm","dsk","Near Mint","English","","","2024-12-06 21:16:36.583000","149","False","False",""
"1","1","Pyroclast Consul","mor","Near Mint","English","","","2024-12-06 15:19:57.733000","96","False","False",""
"1","1","Pyroclastic Elemental","jmp","Near Mint","English","","","2024-12-06 15:20:09.093000","356","False","False",""
"3","3","Pyroclastic Hellion","znr","Near Mint","English","","","2025-10-11 19:45:36.273000","152","False","False",""
"1","1","Pyrogoyf","m3c","Near Mint","English","","","2024-12-08 18:34:05.090000","111","False","False",""
"1","1","Pyrohemia","plc","Near Mint","English","","","2025-10-11 19:46:01.260000","119","False","False",""
"1","1","Pyromancer's Gauntlet","m14","Near Mint","English","","","2024-12-08 00:02:22.660000","214","False","False",""
"1","1","Pyrophobia","j25","Near Mint","English","","","2024-12-07 15:44:56.983000","587","False","False",""
"1","1","Pyrotechnics","4ed","Near Mint","English","","","2024-12-06 21:16:53.967000","217","False","False",""
"2","2","Pyrrhic Blast","bro","Near Mint","English","","","2025-10-11 19:47:17.360000","148","False","False",""
"1","1","Pyxis of Pandemonium","ths","Near Mint","English","","","2024-12-04 01:17:49.127000","220","False","False",""
"1","1","Qarsi High Priest","frf","Near Mint","English","","","2024-12-04 19:33:06.280000","80","False","False",""
"2","2","Qiqirn Merchant","fin","Near Mint","English","","","2025-10-09 03:14:46.987000","65","False","False",""
"1","1","Quag Feast","dft","Near Mint","English","foil","","2025-10-07 05:17:09.920000","100","False","False",""
"2","2","Quag Feast","dft","Near Mint","English","","","2025-10-07 05:16:47.310000","384","False","False",""
"3","3","Quag Sickness","m14","Near Mint","English","","","2025-10-07 05:17:36.133000","110","False","False",""
"1","1","Quag Sickness","m14","Near Mint","English","foil","","2024-12-04 21:28:01.153000","110","False","False",""
"1","1","Quakestrider Ceratops","fdn","Near Mint","English","","","2025-10-10 19:17:28.810000","110","False","False",""
"1","1","Quakestrider Ceratops","fdn","Near Mint","English","foil","","2025-10-10 19:17:21.397000","110","False","False",""
"1","1","Quantum Riddler","eoe","Near Mint","English","","","2025-08-18 23:37:38.453000","72","False","False",""
"1","1","Quarrel's End","ltr","Near Mint","English","","","2024-12-17 07:08:42.153000","141","False","False",""
"2","2","Quarry Hauler","akh","Near Mint","English","","","2025-10-10 19:17:49.963000","181","False","False",""
"1","1","Queen Brahne","fin","Near Mint","English","","","2025-10-11 19:47:46.150000","149","False","False",""
"1","1","Queen Marchesa","otc","Near Mint","English","","","2024-12-03 17:57:40.730000","239","False","False",""
"2","2","Queen's Agent","xln","Near Mint","English","","","2025-10-07 05:18:07.857000","114","False","False",""
"2","2","Queen's Bay Soldier","xln","Near Mint","English","","","2025-10-07 05:18:30.163000","115","False","False",""
"1","1","Queza, Augur of Agonies","snc","Near Mint","English","","","2024-11-23 21:33:35.767000","326","False","False",""
"8","8","Quick Sliver","lgn","Near Mint","English","","","2025-10-10 19:18:03.510000","136","False","False",""
"1","1","Quickbeam, Upstart Ent","ltr","Near Mint","English","","","2025-10-10 19:18:44.597000","183","False","False",""
"2","2","Quickbeam, Upstart Ent","ltr","Near Mint","English","","","2025-10-10 19:18:49.520000","419","False","False",""
"3","3","Quick-Draw Dagger","snc","Near Mint","English","","","2025-10-05 03:06:05.953000","243","False","False",""
"2","2","Quick-Draw Katana","fdn","Near Mint","English","","","2025-10-05 03:07:16.907000","130","False","False",""
"2","2","Quick-Draw Katana","fdn","Near Mint","English","foil","","2025-10-05 03:07:05.063000","130","False","False",""
"1","1","Quickening Licid","tmp","Near Mint","English","","","2024-12-07 00:25:44.633000","36","False","False",""
"1","1","Quicksand","plst","Near Mint","English","","","2025-10-05 03:07:32.447000","VIS-166","False","False",""
"1","1","Quicksand Whirlpool","lci","Near Mint","English","","","2025-10-15 03:21:59.643000","31","False","False",""
"4","4","Quicksilver Dagger","apc","Near Mint","English","","","2025-10-16 18:57:44.770000","118","False","False",""
"2","2","Quicksilver Fisher","one","Near Mint","English","","","2025-10-09 03:32:13.637000","66","False","False",""
"3","3","Quicksilver Fisher","one","Near Mint","English","","","2025-10-09 03:32:06.133000","287","False","False",""
"1","1","Quicksilver Fisher","one","Near Mint","English","foil","","2024-12-05 04:05:15.133000","287","False","False",""
"1","1","Quicksmith Genius","kld","Near Mint","English","","","2024-12-07 23:58:02.477000","125","False","False",""
"1","1","Quicksmith Rebel","aer","Near Mint","English","","","2024-12-03 15:38:12.783000","93","False","False",""
"1","1","Quilled Charger","otj","Near Mint","English","foil","","2025-10-11 19:48:12.667000","139","False","False",""
"1","1","Quilled Greatwurm","fdn","Near Mint","English","foil","","2025-01-29 04:19:37.467000","339","False","False",""
"1","1","Quina, Qu Gourmet","fin","Near Mint","English","","","2025-10-10 19:19:22.173000","194","False","False",""
"1","1","Quirion Dryad","plst","Near Mint","English","","","2025-10-10 19:19:53.610000","M21-198","False","False",""
"1","1","Quirion Elves","mir","Near Mint","English","","","2024-12-03 16:50:57.060000","234","False","False",""
"1","1","Quirion Explorer","pls","Near Mint","English","","","2024-11-29 19:17:19.707000","90","False","False",""
"1","1","Quirion Ranger","vis","Near Mint","English","","","2024-12-03 16:47:42.580000","117","False","False",""
"1","1","Quistis Trepe","fin","Near Mint","English","","","2025-10-09 03:50:13.167000","66","False","False",""
"4","4","Qutrub Forayer","fin","Near Mint","English","","","2025-10-07 05:18:58.680000","112","False","False",""
"1","1","Rabanastre, Royal City","fin","Near Mint","English","foil","","2025-10-17 04:01:49.333000","287","False","False",""
"1","1","Rabanastre, Royal City","fin","Near Mint","English","","","2025-10-17 04:02:00.417000","287","False","False",""
"2","2","Rabbit Battery","plst","Near Mint","English","","","2025-10-11 19:48:30.297000","NEO-157","False","False",""
